objectid,aão,tmean_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,total_bin_1_tmean,total_bin_2_tmean,total_bin_3_tmean,total_bin_4_tmean,total_bin_5_tmean,total_eq_tmean_bin_1,total_eq_tmean_bin_2,total_eq_tmean_bin_3,total_eq_tmean_bin_4,total_eq_tmean_bin_5,total_sd_tmean_bin_1,total_sd_tmean_bin_2,total_sd_tmean_bin_3,total_sd_tmean_bin_4,total_sd_tmean_bin_5,population,income_grp,region_un,subregion,region_wb,precipitation_weighted,pi0,pi1,pi2,country_standard,pm25,gdppc,deathr,medianage,año_by_country,lngdppc,lnpm25,ssp126bin1,ssp126bin2,ssp126bin3,ssp126bin4,ssp126bin5,ssp245bin1,ssp245bin2,ssp245bin3,ssp245bin4,ssp245bin5,ssp585bin1,ssp585bin2,ssp585bin3,ssp585bin4,ssp585bin5,dd_ssp126,dd_ssp245,dd_ssp585,d1_ssp126,d1_ssp245,d1_ssp585,d2_ssp126,d2_ssp245,d2_ssp585,d3_ssp126,d3_ssp245,d3_ssp585,d4_ssp126,d4_ssp245,d4_ssp585,d5_ssp126,d5_ssp245,d5_ssp585
58,2002,11.120904,69.854347,4.7963119,10.90137,16.434938,2,5,5,0,0,2,6,4,0,0,0,6,6,0,0,11018522,1. High income: OECD,Europe,Western Europe,Europe & Central Asia,975.02435,45.130001,39.529999,50.580002,Belgium,14.1,36393.242,10.2,38.43,116116,10.502138,2.6461749,1,6,5,0,0,0,7,5,0,0,0,7,5,0,0,.93665028,1.1780872,1.5784817,-2,-3,-3,1,2,2,1,1,1,0,0,0,0,0,0
59,2004,10.662082,60.147453,9.5786619,9.9564247,11.202231,3,4,5,0,0,5,2,4,1,0,1,5,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1138.0822,16.549999,15.4,17.35,Georgia,17.200001,2105.0046,11.633,33.959,118236,7.6520729,2.8449094,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2002,10.383285,60.194263,9.8031979,10.006056,11.982618,3,5,3,1,0,5,3,3,1,0,2,4,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1182.7885,15.92,14.72,16.76,Georgia,16.700001,1768.597,11.409,33.463001,118118,7.477942,2.8154087,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2007,10.753098,62.260834,9.5889282,10.105194,10.763231,3,4,4,1,0,5,2,3,2,0,2,4,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1140.3105,17.58,16.58,18.299999,Georgia,15.7,2891.137,11.876,34.664001,118413,7.9694052,2.7536607,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2009,10.757218,63.450249,8.7911177,10.07905,12.121118,3,4,5,0,0,5,2,4,1,0,1,5,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1216.5492,18.34,17.459999,18.969999,Georgia,17.200001,2887.2561,12.194,34.971001,118531,7.9680619,2.8449094,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2016,10.873546,58.975479,9.4942636,9.762166,11.392626,4,3,4,1,0,5,2,3,2,0,2,3,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1221.8739,21.280001,20.91,21.49,Georgia,15.6,4225.0913,12.411,36.089001,118944,8.3487959,2.7472708,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2020,11.479627,57.590305,8.6733599,9.3495712,9.4740372,3,3,5,1,0,4,3,4,1,0,0,6,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,929.49475,23.08,23.049999,22.99,Georgia,16.6,4659.6094,13.976,36.459,119180,8.4466867,2.8094027,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2001,11.087239,60.984104,9.1027727,9.887537,11.131948,3,4,3,2,0,4,3,3,2,0,1,4,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1035.7329,15.63,14.41,16.469999,Georgia,18.4,1661.8302,11.482,33.221001,118059,7.4156747,2.9123507,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2013,11.008433,57.032211,9.2077856,9.631135,10.333421,3,4,5,0,0,4,3,4,1,0,1,4,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1032.1018,19.969999,19.360001,20.389999,Georgia,16.1,3806.5061,12.783,35.853001,118767,8.2444668,2.7788193,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2022,11.494804,57.514679,8.6917706,9.8790693,9.5433655,4,3,4,1,0,4,4,2,2,0,1,4,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,953.71588,24.02,24.17,23.77,Georgia,17.799999,5736.3047,15.197,36.633999,119298,8.6545706,2.8791983,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2019,11.509809,57.563614,9.0124149,9.7022152,9.365901,3,3,6,0,0,5,1,3,3,0,0,6,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,855.30402,22.620001,22.51,22.610001,Georgia,17.799999,4975.8115,12.88,36.328999,119121,8.5123434,2.8791983,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2005,10.766351,61.779522,9.4235592,10.223069,11.373185,4,3,3,2,0,5,2,3,2,0,2,3,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1160.9135,16.879999,15.78,17.66,Georgia,17,2321.6008,11.445,34.209999,118295,7.7500124,2.8332133,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2017,11.035028,56.993271,9.711544,9.6346846,9.8261013,3,4,3,2,0,5,2,3,2,0,2,3,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,941.18726,21.73,21.440001,21.860001,Georgia,17,4442.5073,12.603,36.133999,119003,8.3989744,2.8332133,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2021,11.564777,54.815529,8.956274,10.253795,10.332455,3,4,3,2,0,5,2,3,2,0,0,5,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,982.71967,23.549999,23.6,23.379999,Georgia,16.299999,5175.1987,15.166,36.556999,119239,8.5516329,2.7911651,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2006,10.664409,59.612793,9.5256805,10.293688,10.362458,3,4,4,1,0,5,2,4,1,0,2,3,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1045.6315,17.219999,16.17,17.969999,Georgia,17.5,2554.8125,11.587,34.452,118354,7.8457341,2.862201,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2000,10.612633,59.205914,9.9555349,9.5073195,9.4366035,4,3,3,2,0,5,3,2,2,0,1,4,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,870.73309,15.35,14.12,16.200001,Georgia,16.299999,1561.1987,11.188,32.93,118000,7.353209,2.7911651,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2018,11.845901,60.639725,8.6114779,10.210176,10.590019,3,4,3,2,0,5,2,3,2,0,0,5,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,976.07849,22.17,21.969999,22.23,Georgia,15.9,4713.6533,12.963,36.213001,119062,8.4582186,2.766319,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2003,10.13346,62.938812,9.9494438,9.6281824,11.684105,4,3,5,0,0,5,2,4,1,0,1,5,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1095.1936,16.23,15.05,17.049999,Georgia,17.6,1977.4614,11.463,33.700001,118177,7.5895691,2.8678989,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2012,10.956307,62.512093,9.6758556,10.161331,9.773634,4,2,4,2,0,4,3,3,2,0,2,3,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,918.51056,19.549999,18.870001,20.030001,Georgia,17.200001,3609.7808,12.691,35.588001,118708,8.1914024,2.8449094,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2014,11.279616,59.05069,9.1854992,9.755373,10.570697,3,4,3,2,0,5,2,3,2,0,1,4,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,966.39288,20.4,19.870001,20.75,Georgia,18.700001,3960.3508,12.576,36.012001,118826,8.2840881,2.9285235,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2008,10.510287,58.862808,9.4954567,10.218056,10.204808,3,4,3,2,0,4,3,3,2,0,3,2,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,909.92255,17.950001,17.02,18.629999,Georgia,20.799999,2970.1587,12.318,34.837002,118472,7.9963708,3.0349529,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2010,12.052007,62.361408,8.0029163,10.718613,10.42998,2,5,3,2,0,4,3,3,2,0,0,5,7,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1084.8739,18.73,17.92,19.32,Georgia,20.6,3090.0652,12.347,35.126999,118590,8.0359478,3.0252912,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2011,10.067442,61.240925,10.574898,9.9148035,10.842483,5,2,4,1,0,5,2,3,2,0,3,3,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1131.4637,19.129999,18.389999,19.67,Georgia,16.299999,3362.103,12.418,35.342999,118649,8.1203222,2.7911651,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
59,2015,11.148561,61.225239,9.7467146,9.6602659,10.154181,3,4,3,2,0,5,2,3,2,0,1,5,6,0,0,4622233.5,4. Lower middle income,Asia,Western Asia,Europe & Central Asia,1038.0365,20.84,20.389999,21.120001,Georgia,16.700001,4086.6223,12.531,36.056,118885,8.3154745,2.8154087,3,4,3,2,0,3,4,3,2,0,3,3,4,2,0,1.5346966,1.7008333,2.3592205,-1,-1,-1,1,1,0,-2,-2,-1,2,2,2,0,0,0
60,2006,10.344286,56.422153,9.2147465,8.846736,10.89721,3,4,5,0,0,5,2,4,1,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,713.46722,22.690001,16.98,28.27,North Macedonia,23.1,3866.7466,9.1000004,32.832001,120360,8.260169,3.1398327,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2000,11.062898,50.422058,8.6463633,9.0490618,7.6083479,3,4,4,1,0,4,3,4,1,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,471.38379,22.1,16.35,27.790001,North Macedonia,23.299999,3283.3794,8.5,30.900999,120000,8.0966282,3.1484532,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2014,11.357014,60.783749,6.8076425,9.3962975,11.760973,2,5,5,0,0,3,4,5,0,0,0,5,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,868.40265,24.01,18.280001,29.629999,North Macedonia,21.1,5053.75,9.5,36.344002,120840,8.5278854,3.049273,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2018,11.642879,57.777237,7.8913879,9.4884739,10.510856,3,4,4,1,0,5,2,4,1,0,0,5,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,669.26477,24.959999,19.280001,30.559999,North Macedonia,18.299999,5698.3936,9.5,38.344002,121080,8.6479397,2.9069011,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2004,10.310287,58.273594,8.8805027,8.6083899,10.637275,3,5,4,0,0,5,3,4,0,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,699.49896,22.459999,16.74,28.059999,North Macedonia,22.299999,3473.7654,8.8000002,32.130001,120240,8.1529942,3.1045866,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2020,11.441594,53.281326,8.0231237,9.1619062,9.4249315,2,5,4,1,0,5,3,3,1,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,693.32922,25.5,19.879999,31.07,North Macedonia,16.5,5743.7266,12.4,39.330002,121200,8.6558638,2.8033605,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2012,11.115111,52.500816,8.8766432,8.9364824,10.027157,3,4,3,2,0,4,3,3,2,0,2,3,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,656.62561,23.610001,17.889999,29.219999,North Macedonia,23.799999,4708.0518,9.8000002,35.395,120720,8.4570293,3.1696856,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2021,11.01262,54.646465,8.6829071,9.0363808,10.72874,3,4,4,1,0,5,2,3,2,0,0,6,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,779.4671,25.799999,20.200001,31.35,North Macedonia,17.200001,6064.9233,15.5,39.647999,121260,8.7102776,2.8449094,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2008,11.12604,56.42337,7.8720865,8.7824478,9.2298012,3,4,5,0,0,5,2,4,1,0,0,5,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,625.06787,22.959999,17.26,28.540001,North Macedonia,26.299999,4392.5508,9.3000002,33.667999,120480,8.3876657,3.2695689,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2016,11.139858,56.252743,8.2849674,9.2317429,10.381027,2,5,5,0,0,5,2,4,1,0,2,3,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,785.96802,24.459999,18.75,30.08,North Macedonia,19.4,5429.9468,9.8533649,37.332001,120960,8.5996847,2.9652731,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2011,10.482581,54.004452,9.8498621,8.6386051,8.7459307,4,3,5,0,0,5,2,4,1,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,492.73343,23.440001,17.719999,29.030001,North Macedonia,25.200001,4711.1304,9.5,34.949001,120660,8.4576836,3.2268441,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2010,10.776305,59.582161,8.2153454,9.3634205,11.817711,3,4,5,0,0,4,3,3,2,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,841.74188,23.27,17.559999,28.860001,North Macedonia,23.6,4582.3652,9.3000002,34.516998,120600,8.4299707,3.1612468,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2019,11.718322,54.454498,7.4399624,9.347971,10.931636,3,5,3,1,0,3,5,2,2,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,692.4726,25.219999,19.57,30.809999,North Macedonia,19.700001,5961.585,9.8000002,38.861,121140,8.6930914,2.9806187,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2017,10.973422,54.314545,8.8616915,9.0014143,9.7749777,3,4,4,1,0,4,3,3,2,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,706.69403,24.700001,19.01,30.309999,North Macedonia,19.200001,5510.8188,9.8000002,37.832001,121020,8.6144686,2.9549103,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2001,10.618045,56.499313,8.8494263,8.938488,9.2450695,3,4,5,0,0,4,3,3,2,0,1,5,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,555.55005,22.190001,16.440001,27.84,North Macedonia,25.700001,3169.3252,8.3000002,31.253,120060,8.0612736,3.246491,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2015,11.165816,54.400017,8.6756296,9.1656523,10.134548,3,4,3,2,0,4,3,3,2,0,0,6,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,740.90918,24.219999,18.5,29.85,North Macedonia,20.799999,5262.6865,9.8999996,36.837002,120900,8.5683966,3.0349529,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2022,11.575933,50.773613,8.2842569,8.9736271,9.4287968,4,3,3,2,0,4,3,3,2,0,0,6,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,611.81702,26.1,20.530001,31.629999,North Macedonia,19.700001,6217.9517,12.3,39.91,121320,8.7351961,2.9806187,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2005,9.888093,58.371288,9.8441973,8.7158184,10.534739,4,3,5,0,0,5,2,5,0,0,2,4,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,726.27277,22.57,16.860001,28.16,North Macedonia,22.6,3657.563,9,32.469002,120300,8.2045527,3.11795,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2002,10.884694,60.390568,8.234787,8.8880653,10.506097,2,5,5,0,0,4,3,4,1,0,2,4,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,770.0238,22.280001,16.530001,27.9,North Macedonia,25,3240.1106,8.8999996,31.562,120120,8.0833626,3.2188759,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2013,11.092374,56.04763,8.3590889,9.0626001,10.379436,3,4,4,1,0,4,3,3,2,0,0,5,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,627.98932,23.799999,18.08,29.42,North Macedonia,22.1,4863.6807,9.3000002,35.856998,120780,8.4895506,3.0955777,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2009,10.993661,59.780586,8.2496357,8.8152428,11.912526,3,4,5,0,0,5,2,3,2,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,819.20148,23.110001,17.41,28.690001,North Macedonia,22.9,4405.2007,9.3000002,34.099998,120540,8.3905411,3.1311369,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2003,10.371766,55.042919,9.6106234,8.361495,10.361462,4,3,4,1,0,5,2,3,2,0,2,4,6,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,664.4129,22.370001,16.629999,27.969999,North Macedonia,24.4,3307.9204,8.8999996,31.829,120180,8.1040754,3.1945832,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
60,2007,11.20944,56.908226,8.288805,8.6952009,9.8619728,3,4,4,1,0,5,2,3,2,0,1,4,7,0,0,1843777.4,3. Upper middle income,Europe,Southern Europe,Europe & Central Asia,763.62885,22.82,17.120001,28.4,North Macedonia,22.700001,4140.6338,9.6000004,33.235001,120420,8.3286037,3.122365,3,3,4,2,0,3,3,4,2,0,3,3,4,2,0,1.5372972,1.6782627,2.3513556,0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,0,0
61,2021,13.101991,50.83543,5.4260149,10.413827,11.65682,0,7,3,2,0,4,3,3,2,0,0,4,8,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1222.4573,23.940001,21.030001,26.860001,Albania,13.6,4857.1118,11.325,35.549,123281,8.4881992,2.6100698,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2012,13.232061,50.143486,6.2695823,10.348702,10.836432,3,3,4,2,0,3,3,3,3,0,0,4,8,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1104.8756,21.549999,18.08,24.99,Albania,17.1,3736.3401,7.573,32.356998,122732,8.2258615,2.8390784,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2019,13.729486,51.390625,4.6231966,10.648351,11.689519,1,5,4,2,0,3,4,2,3,0,0,4,8,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1271.6005,23.309999,20.25,26.379999,Albania,16.4,4543.3877,8.4799995,34.708,123159,8.4214277,2.7972813,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2007,13.185698,53.635571,5.2469001,10.186395,10.538476,1,6,3,2,0,3,4,3,2,0,0,5,7,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1173.4923,20.790001,17.02,24.41,Albania,18.799999,3044.8967,6.3179998,29.808001,122427,8.0212221,2.9338567,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2022,13.707078,47.257561,5.1771026,10.376087,9.9973631,1,5,4,2,0,3,3,3,3,0,0,4,8,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,978.19952,24.280001,21.440001,27.120001,Albania,16.1,5155.291,11.194,35.943001,123342,8.5477791,2.7788193,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2016,13.195066,54.061825,5.3398294,10.568856,11.313222,2,5,3,2,0,2,5,3,2,0,0,5,7,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1214.5861,22.459999,19.209999,25.719999,Albania,15.3,4090.3728,8.0349998,33.594002,122976,8.316391,2.7278528,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2009,13.020964,56.692783,5.2945709,10.26141,12.448839,2,5,3,2,0,4,3,3,2,0,0,5,7,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1428.6337,21.049999,17.41,24.59,Albania,18.5,3432.1709,6.8099999,31,122549,8.1409483,2.9177706,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
61,2014,13.396483,57.397472,3.8091958,10.688216,12.953987,0,6,5,1,0,2,5,3,2,0,0,4,8,0,0,2478721.8,4. Lower middle income,Europe,Southern Europe,Europe & Central Asia,1443.1509,21.969999,18.6,25.33,Albania,16,3855.7607,7.868,32.969002,122854,8.2573233,2.7725887,0,6,4,2,0,0,6,4,2,0,0,5,3,4,0,1.5566549,1.7062054,2.321723,-1,-1,-1,1,1,0,0,0,-1,0,0,2,0,0,0
