objectid,año,tmean_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,total_bin_1_tmean,total_bin_2_tmean,total_bin_3_tmean,total_bin_4_tmean,total_bin_5_tmean,total_eq_tmean_bin_1,total_eq_tmean_bin_2,total_eq_tmean_bin_3,total_eq_tmean_bin_4,total_eq_tmean_bin_5,total_sd_tmean_bin_1,total_sd_tmean_bin_2,total_sd_tmean_bin_3,total_sd_tmean_bin_4,total_sd_tmean_bin_5,gdp_year,pop_est,gdp_md_est,population,income_grp,region_un,region_wb,precipitation_weighted,PI0,PI1,PI2,country_standard,pm25,GDP,GDPpc,deathr,año_by_country,lnGDPpc,lnpm25,hist_weighted,ssp126_weighted,ssp245_weighted,ssp585_weighted,histbin1,histbin2,histbin3,histbin4,histbin5,ssp126bin1,ssp126bin2,ssp126bin3,ssp126bin4,ssp126bin5,ssp245bin1,ssp245bin2,ssp245bin3,ssp245bin4,ssp245bin5,ssp585bin1,ssp585bin2,ssp585bin3,ssp585bin4,ssp585bin5,Dd_ssp126,Dd_ssp245,Dd_ssp585,D1_ssp126,D1_ssp245,D1_ssp585,D2_ssp126,D2_ssp245,D2_ssp585,D3_ssp126,D3_ssp245,D3_ssp585,D4_ssp126,D4_ssp245,D4_ssp585,D5_ssp126,D5_ssp245,D5_ssp585
15,2015,26.80229,35.842045,.0014101524,23.784203,3.953167,0,0,0,11,1,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185046,5. Low income,Africa,Sub-Saharan Africa,379.5237185955048,18.41,13.78,22.799999,Somalia,12.9,6984947145.095079,507.4829154670977,12.447,30225,6.2294631,2.5572274,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2005,26.472919,35.80249,.0012242361,23.614546,3.8355427,0,0,0,11,1,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185046,5. Low income,Africa,Sub-Saharan Africa,350.0635030269623,20.15,15.58,24.459999,Somalia,13.8,3865879750.746108,369.3295028691383,15.593,30075,5.9116893,2.6246686,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2009,26.820267,35.848885,0,23.932676,3.9091427,0,0,0,10,2,0,0,0,10,2,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,323.7930114269257,19.33,14.76,23.66,Somalia,14.5,4999961452.555195,426.2528287468484,14.591,30135,6.0550327,2.6741486,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2019,26.68652,35.944908,.0002287978,23.95418,4.2231398,0,0,0,11,1,0,0,0,11,1,0,0,11,1,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,408.8952984809876,18.129999,13.52,22.5,Somalia,13.1,8687636316.090897,543.6126170018019,11.041,30285,6.2982368,2.5726123,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2002,26.67861,35.841324,.00058470544,23.828554,3.7267449,0,0,0,10,2,0,0,0,11,1,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,346.544798374176,20.83,16.25,25.15,Somalia,13.9,3130771233.722991,332.6678322108461,15.684,30030,5.8071446,2.6318889,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2001,26.429867,35.738617,.00050843955,23.398262,3.8466673,0,0,0,11,1,0,0,0,11,1,0,0,12,0,0,2016,7531386,4719,9320065.279185047,5. Low income,Africa,Sub-Saharan Africa,339.1460993289948,21.08,16.48,25.4,Somalia,14.6,2908820457.715025,320.6814673273354,15.702,30015,5.7704482,2.6810215,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2000,26.362091,35.770161,.0023575048,23.175865,3.8770189,0,0,0,11,1,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,366.4425301551819,21.34,16.73,25.67,Somalia,14.4,2715723949.106895,311.3839187690251,15.778,30000,5.7410264,2.6672282,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2003,26.621107,35.748558,.00038132965,23.739046,3.8350365,0,0,0,10,2,0,0,0,10,2,0,0,11,1,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,352.2796423435211,20.59,16.02,24.91,Somalia,13.6,3369657447.200135,345.3126065133946,15.712,30045,5.84445,2.6100698,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2007,26.439451,35.842957,.003592496,23.546831,3.8301623,0,0,0,11,1,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,378.3028049468994,19.73,15.17,24.040001,Somalia,13,4392217080.764673,395.0513344164335,15.542,30105,5.9790158,2.5649493,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2021,26.471949,35.846695,.0012119814,23.66448,3.6722407,0,0,0,12,0,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,363.8276374340057,18.1,13.52,22.42,Somalia,12,8745238654.852037,512.4489259903919,11.596,30315,6.2392011,2.4849067,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2008,26.297455,35.832741,.0022717419,23.305737,3.846565,0,0,0,12,0,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,345.9648611545563,19.530001,14.96,23.84,Somalia,15.6,4686247549.48746,409.4627155649177,15.096,30120,6.0148458,2.7472708,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2011,26.548155,35.933788,.00035590769,23.756374,3.8134668,0,0,0,11,1,0,0,0,11,1,0,0,12,0,0,2016,7531386,4719,9320065.279185047,5. Low income,Africa,Sub-Saharan Africa,373.3045318126679,18.969999,14.38,23.32,Somalia,14.8,5691798485.216353,465.8978821782064,14.856,30165,6.1439667,2.6946273,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2016,26.886805,35.840809,.000050843955,24.080959,3.9221635,0,0,0,10,2,0,0,0,10,2,0,0,11,1,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,376.9850327968597,18.32,13.68,22.709999,Somalia,13,7433280909.344611,520.0699979048688,12.275,30240,6.2539635,2.5649493,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
15,2010,26.512293,35.848412,0,23.769814,3.7807415,0,0,0,12,0,0,0,0,12,0,0,0,12,0,0,2016,7531386,4719,9320065.279185044,5. Low income,Africa,Sub-Saharan Africa,339.2811019420624,19.15,14.57,23.48,Somalia,14.2,5334676468.333788,443.5713113714209,15.358,30150,6.0948586,2.6532419,26.714584,27.726295,27.928862,28.362028,0,0,0,11,1,0,0,0,6,6,0,0,0,5,7,0,0,0,3,9,1.0117111,1.2142773,1.6474438,0,0,0,0,0,0,0,0,0,-5,-6,-8,5,6,8
16,2010,21.045353,66.272804,.065620892,16.439548,12.849977,0,0,9,3,0,0,0,4,8,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1165.05644607544,10.83,9.5299997,12.01,Kenya,27.200001,55748929986.10617,1342.768702173031,7.57,32160,7.2024889,3.3032169,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2021,20.841425,67.378036,.085137263,16.252287,14.365803,0,0,12,0,0,0,0,6,6,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1759.641607284546,9.0200005,8.5,9.4799995,Kenya,22.4,90413816676.97952,1705.740389630795,8.055999999999999,32336,7.4417543,3.109061,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2000,20.621677,65.243065,.14617257,15.682809,10.732257,0,0,10,2,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,829.8403291702271,13.24,10.98,15.28,Kenya,19.1,36630908098.82642,1187.325810488647,10.677,32000,7.0794587,2.9496884,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2017,20.959808,67.679214,.075603515,16.290878,13.544094,0,0,10,2,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1504.590038299561,9.5200005,8.71,10.25,Kenya,22.700001,75879571212.38852,1550.203457434724,7.294,32272,7.3461413,3.122365,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2002,21.046146,64.337364,.040837433,16.377569,13.609516,0,0,10,2,0,0,0,4,8,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1293.787181854248,12.72,10.67,14.56,Kenya,23.299999,38223413680.26955,1166.06528596172,10.332,32032,7.0613904,3.1484532,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2018,20.60466,67.44709,.097039096,15.871641,14.014861,0,0,11,1,0,0,0,6,6,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1394.118858337402,9.3800001,8.6400003,10.04,Kenya,21.5,80165208728.39557,1604.802932122279,7.305,32288,7.3807564,3.068053,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2019,21.069897,67.446548,.059173256,16.446985,16.188335,0,0,9,3,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1849.109153747559,9.25,8.5799999,9.8400002,Kenya,23.200001,84264984851.35487,1653.828985266462,7.29,32304,7.4108486,3.1441524,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2015,20.739983,67.783989,.083148077,16.012012,13.86767,0,0,12,0,0,0,0,8,4,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1352.777359008789,9.8400002,8.8800001,10.7,Kenya,25,70120446896.83591,1496.653572600211,7.361,32240,7.310987,3.2188759,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2012,20.496855,65.777702,.12366621,15.930046,13.552017,0,0,12,0,0,0,0,8,4,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1386.045621871948,10.41,9.2399998,11.46,Kenya,21.9,61281315911.57938,1401.490824699249,7.453,32192,7.2452917,3.0864866,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2006,20.757715,65.70092,.077104375,16.198385,13.751459,0,0,9,3,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1329.050178527832,11.75,10.1,13.23,Kenya,21.9,46629751036.75181,1262.814666070177,8.747999999999999,32096,7.1410985,3.0864866,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2005,20.66758,66.330482,.14659902,15.840286,10.966945,0,0,9,3,0,0,0,8,4,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,878.3973350524902,11.99,10.24,13.55,Kenya,20.6,43795114731.97824,1221.859289495448,9.147,32080,7.108129,3.0252912,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2020,20.974129,67.619766,.056361437,16.594494,14.707043,0,0,10,2,0,0,0,5,7,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1398.451530456543,9.1300001,8.5299997,9.6499996,Kenya,24.299999,84035138346.85896,1616.502404058552,7.456,32320,7.38802,3.1904764,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2001,20.851669,68.761032,.076776884,16.138702,12.518458,0,0,10,2,0,0,0,6,6,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1143.990077972412,12.98,10.82,14.92,Kenya,24.9,38015522174.31331,1195.443777896148,10.587,32016,7.0862727,3.2148678,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2022,20.816206,67.692398,.097545467,16.28684,13.577135,0,0,11,1,0,0,0,5,7,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1533.255241394043,8.9200001,8.4700003,9.3100004,Kenya,24.9,94795844230.47864,1754.585480358889,7.83,32352,7.4699879,3.2148678,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2011,20.781771,66.544006,.097455211,16.202833,11.999649,0,0,10,2,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1057.499206542969,10.62,9.3800001,11.73,Kenya,24.200001,58603891851.29504,1374.54424573528,7.428,32176,7.2258773,3.1863527,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2014,20.707397,67.455429,.080300696,15.957214,12.562571,0,0,10,2,0,0,0,9,3,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1029.846054077148,10.02,8.9899998,10.94,Kenya,21.1,66801914096.61855,1457.543065544129,7.304,32224,7.2845073,3.049273,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2009,21.195333,65.71347,.065174505,16.622431,12.178905,0,0,9,3,0,0,0,3,9,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1089.013652801514,11.06,9.6700001,12.3,Kenya,24.299999,51591446859.56895,1278.140901917761,7.718,32144,7.153162,3.1904764,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2003,21.076323,63.457367,.090280212,16.193016,11.299314,0,0,9,3,0,0,0,5,7,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1025.128748416901,12.47,10.53,14.22,Kenya,20.6,39344305939.17866,1165.166102671666,9.994999999999999,32048,7.0606189,3.0252912,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2008,20.617477,67.268478,.11486404,15.884714,12.664,0,0,12,0,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1116.863540649414,11.28,9.8199997,12.61,Kenya,24.9,49939962360.03431,1274.404679422402,8.087,32128,7.1502342,3.2148678,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2007,20.629793,66.574028,.11002073,15.879344,13.108829,0,0,11,1,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1185.470260620117,11.52,9.96,12.91,Kenya,25.799999,49824229272.69778,1309.895639011884,8.457000000000001,32112,7.1777029,3.2503746,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2013,20.738365,66.938087,.10513026,15.964,13.412163,0,0,11,1,0,0,0,6,6,0,0,0,12,0,0,2016,47615739,152700,38886934.9155694,5. Low income,Africa,Sub-Saharan Africa,1285.401748657227,10.21,9.1099997,11.19,Kenya,22,63608687382.87635,1420.078692487889,7.399,32208,7.2584677,3.0910425,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2004,20.7759,67.302155,.084241204,16.046242,11.941542,0,0,9,3,0,0,0,7,5,0,0,0,12,0,0,2016,47615739,152700,38886934.91556942,5. Low income,Africa,Sub-Saharan Africa,1027.286773681641,12.23,10.38,13.88,Kenya,22,41352557259.21791,1188.570711221389,9.609999999999999,32064,7.0805068,3.0910425,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
16,2016,21.134563,67.408577,.064936154,16.583849,13.110411,0,0,9,3,0,0,0,5,7,0,0,0,12,0,0,2016,47615739,152700,38886934.91556941,5. Low income,Africa,Sub-Saharan Africa,1234.02018737793,9.6800003,8.79,10.47,Kenya,25.200001,73074983895.09534,1525.743551319914,7.34,32256,7.3302369,3.2268441,20.903992,21.885525,22.087147,22.521763,0,0,10,2,0,0,0,6,6,0,0,0,4,8,0,0,0,2,10,0,.98153305,1.1831551,1.6177711,0,0,0,0,0,0,-4,-6,-8,4,6,8,0,0,0
17,2020,23.346554,32.459473,1.8129534,16.505482,5.8122911,0,2,3,2,5,0,2,3,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,605.2009946107864,43.790001,32.450001,55.029999,Pakistan,56.099998,358614068499.2525,1578.429632928813,7.06,34340,7.3641858,4.0271358,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2013,23.668743,33.490826,1.5793413,16.673298,5.143218,0,1,4,2,5,0,2,3,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,567.1932075023651,36.959999,26.68,47.639999,Pakistan,58.400002,276443758787.987,1346.28928139308,7.333,34221,7.2051072,4.0673161,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2011,23.594034,32.877884,1.7448565,16.602816,5.1733251,0,2,3,2,5,0,2,3,2,5,0,0,8,4,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,488.0556399822235,35.130001,25.190001,45.529999,Pakistan,56.5,257093227079.8373,1294.509983441605,7.524,34187,7.1658874,4.0342407,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2017,23.944002,32.376759,1.7104198,16.701313,4.631649,0,1,4,2,5,0,2,3,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,466.964560508728,40.880001,29.93,51.93,Pakistan,57.700001,333853050597.6971,1542.904071076817,6.89,34289,7.3414216,4.0552573,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2010,24.045603,33.637489,1.556855,16.877726,4.5957022,0,2,2,2,6,0,2,2,3,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,644.0219558477402,34.25,24.48,44.490002,Pakistan,61.799999,250382678707.7508,1287.615772753947,7.599,34170,7.1605477,4.1239033,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2000,23.675671,28.447479,1.6201692,16.738941,3.8408892,0,2,3,2,5,0,2,3,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,388.4439930915833,26.370001,18.469999,34.919998,Pakistan,48.400002,162552194688.5715,1053.004305997919,8.77,34000,6.9594026,3.8794999,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2015,23.452465,34.610188,1.5254214,16.403875,5.8121748,0,1,4,2,5,0,2,3,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,680.0170068740845,38.869999,28.27,49.790001,Pakistan,56.700001,299963590534.7735,1421.83527830089,7.097,34255,7.2597036,4.0377741,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2018,24.202169,33.673679,1.3368988,16.855764,3.8757792,0,2,2,3,5,0,2,2,3,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,354.0839905738831,41.860001,30.77,52.98,Pakistan,61.299999,354390697428.2028,1612.835352681546,6.843,34306,7.3857489,4.1157799,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2002,23.832617,29.223778,1.5379202,16.919744,3.7884054,0,1,4,3,4,0,3,2,3,4,0,0,8,4,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,350.7854418754578,27.790001,19.5,36.700001,Pakistan,53.799999,172859487443.6538,1058.780567478873,8.454000000000001,34034,6.9648733,3.9852734,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2004,23.86911,28.628382,1.3368065,16.668671,4.4571457,0,1,3,3,5,0,1,3,3,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,421.7722816467285,29.290001,20.620001,38.549999,Pakistan,53.700001,196464413110.8884,1151.280409480536,8.177,34068,7.0486302,3.983413,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
17,2001,23.662361,28.106045,1.4991704,16.645378,3.8459139,0,1,4,2,5,0,1,4,2,5,0,0,7,5,0,2016,204924861,988200,165524175.2664831,4. Lower middle income,Asia,South Asia,415.2914171218872,27.07,18.969999,35.799999,Pakistan,51.700001,168487544527.033,1058.221014089926,8.583,34017,6.9643445,3.9454577,23.339863,24.600676,24.831251,25.345448,0,1,4,2,5,0,1,4,2,5,0,0,5,2,5,0,0,4,3,5,1.2608128,1.4913883,2.0055847,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0
